Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2014,12,CO,16603,"San Luis Valley R E C, Inc",Final,0.185,0.082,0.030,.,0.297,48,9,2,.,59,.,.,.,.,0.000,0.003,.,.,.,0.003,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.188,0.082,0.030,0.000,0.300,50,9,2,0,61,0.000,0.000,0.000,0.000,0.000
2014,12,CO,19499,"United Power, Inc",Final,1.760,0.189,0.021,0.000,1.970,312,9,1,0,322,.,.,.,.,0.000,0.022,0.012,0.000,0.000,0.034,8,2,0,0,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.782,0.201,0.021,0.000,2.004,320,11,1,0,332,0.000,0.000,0.000,0.000,0.000
2014,12,CO,27058,"High West Energy, Inc",Final,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2014,12,CO,56146,Black Hills/Colorado Elec.Util,Final,3.537,5.911,0.100,.,9.548,595,183,1,.,779,.,.,.,.,0.000,.,.,1.800,.,1.800,.,.,1,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.537,5.911,1.900,0.000,11.348,595,183,2,0,780,0.000,0.000,0.000,0.000,0.000
2014,12,CO,99999,State Adjustment,Final,13.688,2.420,0.296,.,16.404,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,CT,4176,Connecticut Light & Power Co,Final,41.230,44.752,4.191,0.000,90.173,"6,194",604,13,0,"6,811",0.000,0.000,0.000,0.000,0.000,0.092,0.035,0.000,0.000,0.127,19,6,0,0,25,0.000,0.000,0.000,0.000,0.000,0.102,12.904,3.600,0.000,16.606,12,30,6,0,48,0.000,0.000,0.000,0.000,0.000,41.424,57.691,7.791,0.000,106.906,"6,225",640,19,0,"6,884",0.000,0.000,0.000,0.000,0.000
2014,12,CT,7716,Groton Dept of Utilities - (CT),Final,0.009,.,.,.,0.009,2,.,.,.,2,0.167,.,.,.,0.167,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.009,0.000,0.000,0.000,0.009,2,0,0,0,2,0.167,0.000,0.000,0.000,0.167
2014,12,CT,19497,United Illuminating Co,Final,6.049,7.115,1.412,0.000,14.576,996,79,11,0,"1,086",55.681,74.547,20.280,0.000,150.508,0.000,0.000,0.100,0.000,0.100,0,0,1,0,1,0.000,0.000,4.960,0.000,4.960,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,6.049,7.115,1.512,0.000,14.676,996,79,12,0,"1,087",55.681,74.547,25.240,0.000,155.468
2014,12,CT,20038,Town of Wallingford - (CT),Final,0.010,0.263,.,.,0.273,3,2,.,.,5,0.910,9.485,.,.,10.395,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5,0.910,9.485,0.000,0.000,10.395
2014,12,CT,99999,State Adjustment,Final,0.005,0.081,.,.,0.086,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,DC,15270,Potomac Electric Power Co,Final,5.954,4.141,.,.,10.095,"1,425",97,.,.,"1,522",8.987,0.042,.,.,9.029,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.954,4.141,0.000,0.000,10.095,"1,425",97,0,0,"1,522",8.987,0.042,0.000,0.000,9.029
2014,12,DC,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,DE,5027,Delmarva Power,Final,10.203,10.117,2.505,0.000,22.825,"1,536",190,8,0,"1,734",53.404,305.408,0.000,0.000,358.812,0.033,0.102,0.000,0.000,0.135,9,6,0,0,15,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,10.236,10.219,2.505,0.000,22.960,"1,545",196,8,0,"1,749",53.404,305.408,0.000,0.000,358.812
2014,12,DE,5070,Delaware Electric Cooperative,Final,1.985,1.720,.,.,3.705,340,28,.,.,368,.,.,.,.,0.000,0.029,0.005,.,.,0.034,12,1,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.014,1.725,0.000,0.000,3.739,352,29,0,0,381,0.000,0.000,0.000,0.000,0.000
2014,12,DE,5335,City of Dover - (DE),Final,0.047,0.062,0.000,0.000,0.109,23,18,0,0,41,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.047,0.062,0.000,0.000,0.109,23,18,0,0,41,0.000,0.000,0.000,0.000,0.000
2014,12,DE,13519,City of Newark - (DE),Final,0.046,.,0.073,.,0.119,45,.,6,.,51,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.046,0.000,0.073,0.000,0.119,45,0,6,0,51,0.000,0.000,0.000,0.000,0.000
2014,12,DE,99999,State Adjustment,Final,0.031,0.478,.,.,0.509,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,FL,6452,Florida Power & Light Co,Final,13.543,16.039,.,.,29.582,"2,530",704,.,.,"3,234",413.468,969.682,.,.,"1,383.150",0.013,0.049,.,.,0.062,5,7,.,.,12,0.118,.,.,.,0.118,.,3.950,.,.,3.950,.,3,.,.,3,.,.,.,.,0.000,13.556,20.038,0.000,0.000,33.594,"2,535",714,0,0,"3,249",413.586,969.682,0.000,0.000,"1,383.268"
2014,12,FL,6455,"Duke Energy Florida, Inc",Final,9.215,7.891,1.151,0.000,18.257,"1,767",292,6,0,"2,065",489.442,185.199,23.804,0.000,698.445,0.002,0.001,0.000,0.000,0.003,2,1,0,0,3,0.001,0.000,0.000,0.000,0.001,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.217,7.892,1.151,0.000,18.260,"1,769",293,6,0,"2,068",489.443,185.199,23.804,0.000,698.446
2014,12,FL,6457,Florida Public Utilities Co,Final,0.271,0.000,0.000,0.000,0.271,59,0,0,0,59,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.271,0.000,0.000,0.000,0.271,59,0,0,0,59,0.000,0.000,0.000,0.000,0.000
2014,12,FL,7801,Gulf Power Co,Final,1.322,0.210,.,.,1.532,267,100,.,.,367,80.380,10.065,.,.,90.445,0.005,0.012,.,.,0.017,2,5,.,.,7,0.002,0.149,.,.,0.151,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.327,0.222,0.000,0.000,1.549,269,105,0,0,374,80.382,10.214,0.000,0.000,90.596
2014,12,FL,9617,JEA,Final,1.379,0.382,0.000,0.000,1.761,232,27,0,0,259,56.389,8.824,0.000,0.000,65.213,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.379,0.382,0.000,0.000,1.761,232,27,0,0,259,56.389,8.824,0.000,0.000,65.213
2014,12,FL,18454,Tampa Electric Co,Final,3.202,4.676,.,.,7.878,475,92,.,.,567,143.578,152.926,.,.,296.504,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.202,4.676,0.000,0.000,7.878,475,92,0,0,567,143.578,152.926,0.000,0.000,296.504
2014,12,FL,99999,State Adjustment,Final,10.063,9.074,.,.,19.137,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,GA,3916,Cobb Electric Membership Corp,Final,0.185,0.085,.,.,0.270,32,5,.,.,37,4.883,0.563,.,.,5.446,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.185,0.085,0.000,0.000,0.270,32,5,0,0,37,4.883,0.563,0.000,0.000,5.446
2014,12,GA,7140,Georgia Power Co,Final,0.900,1.080,0.250,.,2.230,196,64,6,.,266,35.980,44.040,14.580,.,94.600,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.900,1.080,0.250,0.000,2.230,196,64,6,0,266,35.980,44.040,14.580,0.000,94.600
2014,12,GA,99999,State Adjustment,Final,2.290,1.078,0.660,.,4.028,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,HI,8287,Hawaii Electric Light Co Inc,Final,33.024,12.444,.,.,45.468,"6,955",438,.,.,"7,393",.,.,.,.,0.000,0.061,0.184,.,.,0.245,18,4,.,.,22,.,.,.,.,0.000,.,0.049,.,.,0.049,.,1,.,.,1,.,.,.,.,0.000,33.085,12.677,0.000,0.000,45.762,"6,973",443,0,0,"7,416",0.000,0.000,0.000,0.000,0.000
2014,12,HI,10071,Kauai Island Utility Cooperative,Final,8.322,4.920,.,.,13.242,"2,177",183,.,.,"2,360",625.644,282.220,.,.,907.864,0.008,0.002,.,.,0.010,5,1,.,.,6,0.447,.,.,.,0.447,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.330,4.922,0.000,0.000,13.252,"2,182",184,0,0,"2,366",626.091,282.220,0.000,0.000,908.311
2014,12,HI,11843,Maui Electric Co Ltd,Final,34.229,13.325,.,.,47.554,"6,612",486,.,.,"7,098",.,.,.,.,0.000,0.011,0.007,.,.,0.018,5,2,.,.,7,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,34.240,13.332,0.000,0.000,47.572,"6,617",488,0,0,"7,105",0.000,0.000,0.000,0.000,0.000
2014,12,HI,19547,Hawaiian Electric Co Inc,Final,155.321,29.530,.,.,184.851,"34,202",842,.,.,"35,044",.,.,.,.,0.000,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,155.322,29.554,0.000,0.000,184.876,"34,204",845,0,0,"35,049",0.000,0.000,0.000,0.000,0.000
2014,12,HI,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,IA,9417,Interstate Power and Light Co,Final,5.790,11.179,0.489,.,17.458,613,514,20,.,"1,147",2.027,5.868,.,.,7.895,0.945,4.357,0.160,.,5.462,69,62,2,.,133,63.097,311.231,.,.,374.328,.,0.850,0.056,.,0.906,.,2,1,.,3,.,101.850,.,.,101.850,6.735,16.386,0.705,0.000,23.826,682,578,23,0,"1,283",65.124,418.949,0.000,0.000,484.073
2014,12,IA,12341,MidAmerican Energy Co,Final,0.358,0.283,0.000,0.000,0.641,62,20,0,0,82,0.516,0.000,0.000,0.000,0.516,0.254,1.188,0.006,0.000,1.448,41,33,1,0,75,0.605,13.818,0.000,0.000,14.423,0.000,0.000,2.290,0.000,2.290,0,0,2,0,2,0.000,0.000,0.000,0.000,0.000,0.612,1.471,2.296,0.000,4.379,103,53,3,0,159,1.121,13.818,0.000,0.000,14.939
2014,12,IA,99999,State Adjustment,Final,2.050,0.067,0.059,.,2.176,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,ID,9187,City of Idaho Falls - (ID),Final,0.008,0.049,.,.,0.057,3,3,.,.,6,0.477,0.263,.,.,0.740,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.049,0.000,0.000,0.057,3,3,0,0,6,0.477,0.263,0.000,0.000,0.740
2014,12,ID,9191,Idaho Power Co,Final,1.351,1.279,0.000,0.000,2.630,333,82,0,0,415,.,.,.,.,0.000,0.338,0.174,0.040,0.000,0.552,59,8,1,0,68,.,.,.,.,0.000,0.062,0.085,.,.,0.147,6,4,.,.,10,.,.,.,.,0.000,1.751,1.538,0.040,0.000,3.329,398,94,1,0,493,0.000,0.000,0.000,0.000,0.000
2014,12,ID,10454,Kootenai Electric Cooperative,Final,0.060,.,.,.,0.060,13,.,.,.,13,.,.,.,.,0.000,0.016,.,.,.,0.016,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.076,0.000,0.000,0.000,0.076,18,0,0,0,18,0.000,0.000,0.000,0.000,0.000
2014,12,ID,11273,Lower Valley Energy Inc,Final,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2014,12,ID,14354,PacifiCorp,Final,0.254,0.305,0.000,0.000,0.559,48,16,0,0,64,.,.,.,.,0.000,0.213,0.057,0.000,0.000,0.270,61,8,0,0,69,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,.,.,.,.,0.000,0.475,0.362,0.000,0.000,0.837,111,24,0,0,135,0.000,0.000,0.000,0.000,0.000
2014,12,ID,20169,Avista Corp,Final,0.128,0.155,0.000,0.000,0.283,26,8,0,0,34,0.000,0.000,0.000,0.000,0.000,0.013,0.002,0.000,0.000,0.015,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0.009,0.065,0.000,0.000,0.074,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.150,0.222,0.000,0.000,0.372,32,10,0,0,42,0.000,0.000,0.000,0.000,0.000
2014,12,ID,99999,State Adjustment,Final,0.078,.,.,.,0.078,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,IL,4110,Commonwealth Edison Co,Final,1.695,3.470,.,.,5.165,320,68,.,.,388,.,.,.,.,0.000,0.171,1.230,.,.,1.401,39,10,.,.,49,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.866,4.700,0.000,0.000,6.566,359,78,0,0,437,0.000,0.000,0.000,0.000,0.000
2014,12,IL,12341,MidAmerican Energy Co,Final,0.035,0.559,0.000,0.000,0.594,10,2,0,0,12,0.000,0.000,0.000,0.000,0.000,0.022,0.600,0.000,0.000,0.622,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,1.200,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.057,2.359,0.000,0.000,2.416,12,4,0,0,16,0.000,0.000,0.000,0.000,0.000
2014,12,IL,13032,Mt Carmel Public Utility Co,Final,0.015,0.010,.,.,0.025,3,1,.,.,4,0.230,0.040,.,.,0.270,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4,0.230,0.040,0.000,0.000,0.270
2014,12,IL,56697,Ameren Illinois Company,Final,1.392,0.839,.,.,2.231,254,81,.,.,335,.,.,.,.,0.000,0.411,0.109,.,.,0.520,77,22,.,.,99,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.803,0.948,0.000,0.000,2.751,331,103,0,0,434,0.000,0.000,0.000,0.000,0.000
2014,12,IL,99999,State Adjustment,Final,0.831,0.359,0.130,.,1.320,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,IN,9273,Indianapolis Power & Light Co,Final,0.209,0.045,.,.,0.254,52,8,.,.,60,2.556,0.346,.,.,2.902,.,0.050,.,.,0.050,.,1,.,.,1,.,0.480,.,.,0.480,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.209,0.095,0.000,0.000,0.304,52,9,0,0,61,2.556,0.826,0.000,0.000,3.382
2014,12,IN,9324,Indiana Michigan Power Co,Final,0.255,0.122,.,.,0.377,42,16,.,.,58,5.898,0.257,.,.,6.155,0.125,0.129,.,.,0.254,32,9,.,.,41,2.625,0.275,.,.,2.900,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.380,0.251,0.000,0.000,0.631,74,25,0,0,99,8.523,0.532,0.000,0.000,9.055
2014,12,IN,13756,Northern Indiana Pub Serv Co,Final,0.198,0.136,.,.,0.334,40,7,.,.,47,.,.,.,.,0.000,0.113,1.857,.,.,1.970,26,5,.,.,31,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.311,1.993,0.000,0.000,2.304,66,12,0,0,78,0.000,0.000,0.000,0.000,0.000
2014,12,IN,15470,Duke Energy Indiana Inc,Final,1.197,1.074,.,.,2.271,225,60,.,.,285,.,.,.,.,0.000,0.070,2.140,.,.,2.210,21,11,.,.,32,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.267,3.214,0.000,0.000,4.481,246,71,0,0,317,0.000,0.000,0.000,0.000,0.000
2014,12,IN,17633,Southern Indiana Gas & Elec Co,Final,0.545,0.121,.,.,0.666,80,10,.,.,90,.,.,.,.,0.000,0.002,0.002,.,.,0.004,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.547,0.123,0.000,0.000,0.670,81,11,0,0,92,0.000,0.000,0.000,0.000,0.000
2014,12,IN,99999,State Adjustment,Final,0.790,0.041,0.026,.,0.857,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,KS,9996,City of Kansas City - (KS),Final,0.016,0.003,.,.,0.019,3,1,.,.,4,1.181,.,.,.,1.181,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.003,0.000,0.000,0.019,3,1,0,0,4,1.181,0.000,0.000,0.000,1.181
2014,12,KS,10000,Kansas City Power & Light Co,Final,0.162,0.272,0.000,0.000,0.434,37,12,0,0,49,6.252,2.963,0.000,0.000,9.215,0.016,0.022,0.000,0.000,0.038,6,3,0,0,9,0.124,0.288,0.000,0.000,0.412,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.178,0.294,0.000,0.000,0.472,43,15,0,0,58,6.376,3.251,0.000,0.000,9.627
2014,12,KS,10005,Kansas Gas & Electric Co,Final,0.238,0.110,.,.,0.348,53,10,.,.,63,.,.,.,.,0.000,0.019,0.257,.,.,0.276,9,4,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.257,0.367,0.000,0.000,0.624,62,14,0,0,76,0.000,0.000,0.000,0.000,0.000
2014,12,KS,22500,Westar Energy Inc,Final,0.714,0.836,.,.,1.550,132,36,.,.,168,.,.,.,.,0.000,0.104,0.465,.,.,0.569,27,15,.,.,42,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.818,1.301,0.000,0.000,2.119,159,51,0,0,210,0.000,0.000,0.000,0.000,0.000
2014,12,KS,99999,State Adjustment,Final,0.238,0.062,.,.,0.300,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,KY,9964,Kenergy Corp,Final,0.026,.,.,.,0.026,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.026,0.000,0.000,0.000,0.026,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000
2014,12,KY,10171,Kentucky Utilities Co,Final,0.280,0.107,0.000,0.000,0.387,59,13,0,0,72,0.273,0.846,0.000,0.000,1.119,0.007,0.002,0.000,0.000,0.009,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.050,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.287,0.159,0.000,0.000,0.446,62,15,0,0,77,0.273,0.846,0.000,0.000,1.119
2014,12,KY,11249,Louisville Gas & Electric Co,Final,0.478,0.249,0.000,0.000,0.727,139,20,0,0,159,0.000,0.334,0.000,0.000,0.334,0.003,0.007,0.000,0.000,0.010,1,2,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.481,0.256,0.000,0.000,0.737,140,22,0,0,162,0.000,0.334,0.000,0.000,0.334
2014,12,KY,17564,South Kentucky Rural E C C,Final,0.043,.,.,.,0.043,7,.,.,.,7,1.906,.,.,.,1.906,0.001,.,.,.,0.001,1,.,.,.,1,0.110,.,.,.,0.110,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0.044,0.000,0.000,0.000,0.044,8,0,0,0,8,2.016,0.000,0.000,0.000,2.016
2014,12,KY,19446,Duke Energy Kentucky,Final,0.092,0.483,.,.,0.575,22,10,.,.,32,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.092,0.483,0.000,0.000,0.575,22,10,0,0,32,0.000,0.000,0.000,0.000,0.000
2014,12,KY,22053,Kentucky Power Co,Final,0.045,0.054,.,.,0.099,4,4,.,.,8,0.617,0.000,.,.,0.617,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.045,0.054,0.000,0.000,0.099,4,4,0,0,8,0.617,0.000,0.000,0.000,0.617
2014,12,KY,49998,City of Berea Municipal Utility,Final,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11,0.628,5.402,0.000,0.000,6.030,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11,0.628,5.402,0.000,0.000,6.030
2014,12,KY,99999,State Adjustment,Final,0.296,0.184,.,.,0.480,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,12,LA,3265,Cleco Power LLC,Final,10.872,0.481,.,.,11.353,"1,807",92,.,.,"1,899",.,.,.,.,0.000,0.010,.,.,.,0.010,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,10.882,0.481,0.000,0.000,11.363,"1,810",92,0,0,"1,902",0.000,0.000,0.000,0.000,0.000
2014,12,LA,11241,Entergy Louisiana LLC,Final,28.493,0.557,.,.,29.050,"5,106",171,.,.,"5,277",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.025,.,.,0.025,.,1,.,.,1,.,.,.,.,0.000,28.493,0.582,0.000,0.000,29.075,"5,106",172,0,0,"5,278",0.000,0.000,0.000,0.000,0.000
2014,12,LA,13478,Entergy New Orleans Inc,Final,26.701,0.795,.,.,27.496,"5,358",30,.,.,"5,388",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,26.701,0.795,0.000,0.000,27.496,"5,358",30,0,0,"5,388",0.000,0.000,0.000,0.000,0.000
2014,12,LA,17698,Southwestern Electric Power Co,Final,5.456,0.307,0.000,0.000,5.763,943,116,0,0,"1,059",206.004,9.695,0.000,0.000,215.699,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,5.459,0.307,0.000,0.000,5.766,944,116,0,0,"1,060",206.004,9.695,0.000,0.000,215.699
2014,12,LA,55936,Entergy Gulf States - LA LLC,Final,6.074,0.552,.,.,6.626,"1,019",291,.,.,"1,310",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.074,0.552,0.000,0.000,6.626,"1,019",291,0,0,"1,310",0.000,0.000,0.000,0.000,0.000
2014,12,LA,99999,State Adjustment,Final,10.436,0.561,.,.,10.997,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
