Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2019,11,WY,19156,Powder River Energy Corp,Preliminary,AC,0.235,0.062,.,.,0.297,30,3,.,.,33,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.028,0.010,.,.,0.038,9,1,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.263,0.072,NM,0.000,0.335,39,4,0,0,43,0.000,0.000,0.000,0.000,0.000
2019,11,WY,27058,"High West Energy, Inc",Preliminary,AC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.202,.,0.004,.,0.206,101,.,1,.,102,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.202,NM,0.004,0.000,0.206,101,0,1,0,102,0.000,0.000,0.000,0.000,0.000
2019,11,WY,99999,Adjustment 2019,Preliminary,,0.365,0.055,-0.004,0.000,0.416,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.365,0.055,-0.004,0.000,0.416,.,.,.,.,.,.,.,.,.,.
2019,12,AK,219,Alaska Power and Telephone Co,Preliminary,AC,0.012,0.021,.,.,0.033,3,2,.,.,5,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,.,.,.,0.005,1,.,.,.,1,.,.,.,.,0.000,0.017,0.021,NM,0.000,0.038,4,2,0,0,6,0.000,0.000,0.000,0.000,0.000
2019,12,AK,599,Anchorage Municipal Light and Power,Preliminary,AC,0.655,0.309,.,.,0.964,159,21,.,.,180,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,0.012,.,.,0.012,.,0.002,.,.,0.002,.,1,.,.,1,.,0.037,.,.,0.037,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.655,0.311,NM,0.000,0.966,159,22,0,0,181,0.000,0.049,0.000,0.000,0.049
2019,12,AK,3522,Chugach Electric Assn Inc,Preliminary,AC,0.800,0.233,.,.,1.033,216,32,.,.,248,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.008,.,.,0.008,.,3,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.800,0.241,NM,0.000,1.041,216,35,0,0,251,0.000,0.000,0.000,0.000,0.000
2019,12,AK,7353,Golden Valley Elec Assn Inc,Preliminary,AC,1.124,0.268,0.043,0.000,1.435,245,25,4,0,274,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.040,0.000,0.000,0.000,0.040,0.013,0.012,0.000,0.000,0.025,4,2,0,0,6,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.137,0.280,0.043,0.000,1.460,249,27,4,0,280,0.040,0.000,0.000,0.000,0.040
2019,12,AK,11824,Matanuska Electric Assn Inc,Preliminary,AC,0.740,0.096,.,.,0.836,146,11,.,.,157,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.054,0.016,.,.,0.070,17,3,.,.,20,.,.,.,.,0.000,0.048,0.004,.,.,0.052,7,1,.,.,8,.,.,.,.,0.000,0.842,0.116,NM,0.000,0.958,170,15,0,0,185,0.000,0.000,0.000,0.000,0.000
2019,12,AK,19558,Homer Electric Assn Inc,Preliminary,DC,0.910,0.175,.,.,1.085,188,20,.,.,208,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,2.075,0.237,.,.,2.312,0.099,0.015,.,.,0.114,29,4,.,.,33,0.650,1.375,.,.,2.025,0.000,0.000,.,.,0.000,0,0,.,.,0,0.000,0.000,.,.,0.000,1.009,0.190,NM,0.000,1.199,217,24,0,0,241,2.725,1.612,0.000,0.000,4.337
2019,12,AK,99999,Adjustment 2019,Preliminary,,-0.124,-0.001,.,.,-0.124,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.124,-0.001,.,.,-0.124,.,.,.,.,.,.,.,.,.,.
2019,12,AL,99999,Adjustment 2019,Preliminary,,NM,NM,.,.,NM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NM,NM,.,.,NM,.,.,.,.,.,.,.,.,.,.
2019,12,AR,814,Entergy Arkansas LLC,Preliminary,DC,3.452,2.926,1.673,.,8.051,475,62,11,.,548,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.007,0.002,0.006,0.000,0.015,1,1,2,0,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.459,2.928,1.679,0.000,8.066,476,63,13,0,552,0.000,0.000,0.000,0.000,0.000
2019,12,AR,817,Arkansas Valley Elec Coop Corp,Preliminary,AC,0.908,0.293,.,.,1.201,117,3,.,.,120,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,2.311,6.840,.,.,6.840,0.007,.,.,.,0.007,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.915,0.293,NM,0.000,1.208,119,3,0,0,122,2.311,6.840,0.000,0.000,9.151
2019,12,AR,3093,Carroll Electric Coop Corp - (AR),Preliminary,DC,3.650,.,.,.,3.650,490,.,.,.,490,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.019,.,.,.,0.019,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.669,NM,NM,0.000,3.669,495,0,0,0,495,0.000,0.000,0.000,0.000,0.000
2019,12,AR,5860,Empire District Electric Co,Preliminary,DC,0.157,.,.,.,0.157,20,.,.,.,20,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.262,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.157,NM,NM,0.000,0.157,20,0,0,0,20,0.262,0.000,0.000,0.000,0.262
2019,12,AR,6342,First Electric Coop Corp,Preliminary,AC,2.117,0.000,0.000,0.000,2.117,181,0,0,0,181,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.127,NM,NM,0.000,2.127,182,0,0,0,182,0.000,0.000,0.000,0.000,0.000
2019,12,AR,13718,City of North Little Rock - (AR),Preliminary,AC,0.050,1.200,.,.,1.250,3,5,.,.,8,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,1.200,NM,0.000,1.250,3,5,0,0,8,0.000,0.000,0.000,0.000,0.000
2019,12,AR,14063,Oklahoma Gas & Electric Co,Preliminary,AC,0.398,0.037,0.000,0.000,0.435,57,4,0,0,61,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.004,0.001,0.000,0.000,0.005,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.402,0.038,NM,0.000,0.440,59,5,0,0,64,0.000,0.000,0.000,0.000,0.000
2019,12,AR,17698,Southwestern Electric Power Co,Preliminary,AC,1.016,0.869,0.700,0.000,2.585,173,23,1,0,197,0.427,0.000,0.000,0.000,0.427,4,0,0,0,4,0.036,0.223,0.000,0.000,0.259,3,4,0,0,7,81.892,151.782,0.000,0.000,233.674,.,0.005,.,.,0.005,.,2,.,.,2,.,0.004,.,.,0.004,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.052,1.097,0.700,0.000,2.849,176,29,1,0,206,81.892,151.786,0.000,0.000,233.678
2019,12,AR,99999,Adjustment 2019,Preliminary,,3.741,2.251,-0.292,.,5.700,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.741,2.251,-0.292,.,5.700,.,.,.,.,.,.,.,.,.,.
2019,12,AZ,176,Ajo Improvement Co,Preliminary,AC,0.033,0.033,.,.,0.066,4,3,.,.,7,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.902,0.178,.,.,1.080,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.033,0.033,NM,0.000,0.066,4,3,0,0,7,0.902,0.178,0.000,0.000,1.080
2019,12,AZ,803,Arizona Public Service Co,Preliminary,DC,819.199,286.176,.,.,"1,105.375","101,779","1,675",.,.,"103,454",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.061,0.126,.,.,0.187,25,11,.,.,36,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,819.260,286.302,NM,0.000,"1,105.562","101,804","1,686",0,0,"103,490",0.000,0.000,0.000,0.000,0.000
2019,12,AZ,12919,Morenci Water and Electric,Preliminary,AC,.,0.033,.,.,0.033,.,3,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,1.182,.,.,1.182,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,0.033,NM,0.000,0.033,0,3,0,0,3,0.000,1.182,0.000,0.000,1.182
2019,12,AZ,16572,Salt River Project,Preliminary,AC,140.875,69.857,6.630,0.000,217.362,"21,931",609,3,0,"22,543",3.745,0.027,.,0.000,3.772,753,2,.,0,755,5.105,6.161,.,0.000,11.266,"1,874",85,.,0,"1,959",719.540,"1,358.500",0.000,0.000,"2,078.040",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,145.980,76.018,6.630,0.000,228.628,"23,805",694,3,0,"24,502",719.540,"1,358.500",0.000,0.000,"2,078.040"
2019,12,AZ,19189,Trico Electric Cooperative Inc,Preliminary,DC,16.610,8.890,.,.,25.500,"2,479",43,.,.,"2,522",.,.,.,.,0.000,.,.,.,.,0,0.044,0.183,.,.,0.227,48,1,.,.,49,"1,001.130",189.770,.,.,"1,190.900",0.002,.,.,.,0.002,1,.,.,.,1,0.047,.,.,.,0.047,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,16.656,9.073,NM,0.000,25.729,"2,528",44,0,0,"2,572","1,001.177",189.770,0.000,0.000,"1,190.947"
2019,12,AZ,19728,"UNS Electric, Inc",Preliminary,AC,27.000,10.392,.,.,37.392,"3,584",180,.,.,"3,764",0.175,.,.,.,0.175,26,.,.,.,26,.,.,.,.,0.000,.,.,.,.,0,"1,809.835",398.106,.,.,"2,207.941",0.300,0.010,.,.,0.310,117,3,.,.,120,3.232,0.049,.,.,3.281,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,27.300,10.402,NM,0.000,37.702,"3,701",183,0,0,"3,884","1,813.067",398.155,0.000,0.000,"2,211.222"
2019,12,AZ,21538,"Mohave Electric Cooperative, I",Preliminary,AC,7.385,1.999,0.000,0.000,9.384,767,81,0,0,848,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,462.017,34.486,0.000,0.000,496.503,0.055,0.000,0.000,0.000,0.055,25,0,0,0,25,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.440,1.999,NM,0.000,9.439,792,81,0,0,873,462.017,34.486,0.000,0.000,496.503
2019,12,AZ,24211,Tucson Electric Power Co,Preliminary,AC,143.048,125.016,.,.,268.064,"24,632",796,.,.,"25,428",0.654,0.105,.,.,0.759,84,2,.,.,86,.,.,.,.,0.000,.,.,.,.,0,"8,863.985","4,423.187",.,.,"13,287.172",0.000,0.012,.,.,0.012,0,1,.,.,1,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,143.048,125.028,NM,0.000,268.076,"24,632",797,0,0,"25,429","8,863.985","4,423.187",0.000,0.000,"13,287.172"
2019,12,AZ,99999,Adjustment 2019,Preliminary,,-126.786,-45.474,.,.,-172.260,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.008,-0.032,.,.,-0.040,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-126.794,-45.505,.,.,-172.299,.,.,.,.,.,.,.,.,.,.
2019,12,CA,4390,City of Corona - (CA),Preliminary,AC,0.052,0.337,.,.,0.389,7,1,.,.,8,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.052,0.337,NM,0.000,0.389,7,1,0,0,8,0.000,0.000,0.000,0.000,0.000
2019,12,CA,9216,Imperial Irrigation District,Preliminary,AC,30.986,49.044,.,.,80.030,"5,256",218,.,.,"5,474",.,.,.,.,0.000,.,.,.,.,0,1.175,0.162,.,.,1.337,424,43,.,.,467,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,2.130,.,.,2.130,.,5,.,.,5,.,.,.,.,0.000,32.163,51.336,NM,0.000,83.499,"5,681",266,0,0,"5,947",0.000,0.000,0.000,0.000,0.000
2019,12,CA,11208,Los Angeles Department of Water & Power,Preliminary,AC,229.134,106.079,.,.,335.213,"42,930","1,460",.,.,"44,390",6.371,0.435,.,.,6.806,823,5,.,.,828,.,.,.,.,0.000,.,.,.,.,0,"8,449.662",482.422,.,.,"8,932.084",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,229.134,106.079,NM,0.000,335.213,"42,930","1,460",0,0,"44,390","8,449.662",482.422,0.000,0.000,"8,932.084"
2019,12,CA,12745,Modesto Irrigation District,Preliminary,AC,31.993,9.875,8.072,0.000,49.940,"5,818",124,45,0,"5,987",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,31.993,9.875,8.072,0.000,49.940,"5,818",124,45,0,"5,987",0.000,0.000,0.000,0.000,0.000
2019,12,CA,14328,Pacific Gas & Electric Co.,Preliminary,AC,"2,508.083",930.559,826.542,0.000,"4,265.184","448,942","10,819","3,691",0,"463,452",51.429,9.052,35.934,0.000,96.415,"7,795",62,81,0,"7,938",16.200,15.962,0.138,0.000,32.300,"5,133","1,263",4,0,"6,400",0.000,0.000,0.000,0.000,0.000,1.001,0.628,17.198,0.000,18.827,179,37,40,0,256,0.000,0.000,0.000,0.000,0.000,0.114,8.116,149.105,0.000,157.335,16,33,239,0,288,0.000,0.000,0.000,0.000,0.000,"2,525.398",955.265,992.983,0.000,"4,473.646","454,270","12,152","3,974",0,"470,396",0.000,0.000,0.000,0.000,0.000
2019,12,CA,14354,PacifiCorp,Preliminary,DC,3.740,2.653,1.973,0.000,8.366,468,50,17,0,535,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.005,0.000,0.000,0.006,1,2,0,0,3,.,.,.,.,0.000,0.011,0.066,0.000,0.000,0.077,2,1,0,0,3,.,.,.,.,0.000,3.752,2.724,1.973,0.000,8.449,471,53,17,0,541,0.000,0.000,0.000,0.000,0.000
2019,12,CA,14534,City of Pasadena - (CA),Preliminary,AC,6.391,4.090,.,.,10.481,"1,412",69,.,.,"1,481",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,395.683,62.014,.,.,457.697,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.391,4.090,NM,0.000,10.481,"1,412",69,0,0,"1,481",395.683,62.014,0.000,0.000,457.697
2019,12,CA,16534,Sacramento Municipal Util Dist,Preliminary,AC,124.584,52.860,31.178,0.000,208.622,"28,430",475,47,0,"28,952",1.320,0.036,0.500,0.000,1.856,218,1,1,0,220,0.671,0.348,0.000,0.000,1.019,560,43,0,0,603,.,.,.,.,0.000,0.002,0.000,0.005,0.000,0.007,1,0,1,0,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,125.257,53.208,31.183,0.000,209.648,"28,991",518,48,0,"29,557",0.000,0.000,0.000,0.000,0.000
2019,12,CA,16609,San Diego Gas & Electric Co,Preliminary,AC,937.860,188.530,80.220,.,"1,206.610","174,358","4,000",106,.,"178,464",27.940,8.800,1.000,.,37.740,"4,966",86,1,.,"5,053",10.510,3.500,2.080,.,16.090,337,44,3,.,384,1.950,0.970,0.200,.,3.120,0.120,0.020,1.000,.,1.140,37,4,1,.,42,0.000,0.000,0.000,.,0.000,0.030,13.630,12.800,.,26.460,3,52,18,.,73,0.000,0.000,0.000,.,0.000,948.520,205.680,96.100,0.000,"1,250.300","174,735","4,100",128,0,"178,963",1.950,0.970,0.200,0.000,3.120
2019,12,CA,16655,City of Santa Clara - (CA),Preliminary,AC,1.043,0.793,.,.,1.836,257,9,.,.,266,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.043,0.793,NM,0.000,1.836,257,9,0,0,266,0.000,0.000,0.000,0.000,0.000
2019,12,CA,17609,Southern California Edison Co,Preliminary,AC,"1,814.529",683.046,221.869,.,"2,719.444","331,777","6,149",478,.,"338,404",37.034,28.274,1.895,.,67.203,"6,192",205,7,.,"6,404",7.154,16.651,.,.,23.805,82,732,.,.,814,.,.,.,.,0.000,2.069,4.965,3.150,.,10.184,241,16,6,.,263,.,.,.,.,0.000,0.790,41.258,34.166,.,76.214,81,122,48,.,251,.,.,.,.,0.000,"1,824.542",745.920,259.185,0.000,"2,829.647","332,181","7,019",532,0,"339,732",0.000,0.000,0.000,0.000,0.000
2019,12,CA,17612,Bear Valley Electric Service,Preliminary,AC,1.829,1.714,0.000,0.000,3.543,416,24,0,0,440,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.069,0.010,0.000,0.000,0.079,6,1,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.898,1.724,NM,0.000,3.622,422,25,0,0,447,0.000,0.000,0.000,0.000,0.000
2019,12,CA,18260,Surprise Valley Electrification,Preliminary,AC,0.019,0.025,0.000,0.000,0.044,2,2,0,0,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.019,0.025,NM,0.000,0.044,2,2,0,0,4,0.000,0.000,0.000,0.000,0.000
2019,12,CA,19281,Turlock Irrigation District,Preliminary,AC,12.483,9.987,15.099,.,37.569,"2,005",62,94,.,"2,161",.,.,.,.,0.000,.,.,.,.,0,0.063,.,3.189,.,3.252,3,.,8,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.546,9.987,18.288,0.000,40.821,"2,008",62,102,0,"2,172",0.000,0.000,0.000,0.000,0.000
2019,12,CA,99999,Adjustment 2019,Preliminary,,107.905,88.374,2.664,0.000,198.943,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,107.905,88.374,2.664,0.000,198.943,.,.,.,.,.,.,.,.,.,.
2019,12,CO,3989,City of Colorado Springs - (CO),Preliminary,AC,12.396,5.253,0.000,0.000,17.649,"2,646",643,0,0,"3,289",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.731,3.149,0.000,0.000,3.880,420,64,0,0,484,0.000,0.000,0.000,0.000,0.000,0.002,0.006,0.000,0.000,0.008,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,13.129,8.408,NM,0.000,21.537,"3,067",708,0,0,"3,775",0.000,0.000,0.000,0.000,0.000
2019,12,CO,6604,City of Fort Collins - (CO),Preliminary,DC,9.060,1.473,0.302,0.000,10.835,"1,568",61,5,0,"1,634",0.206,0.050,0.000,0.000,0.256,29,1,0,0,30,0.620,0.000,0.000,0.000,0.620,200,0,0,0,200,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.464,0.000,1.464,0,0,3,0,3,0.000,0.000,0.000,0.000,0.000,9.681,1.473,1.766,0.000,12.920,"1,769",61,8,0,"1,838",0.000,0.000,0.000,0.000,0.000
2019,12,CO,9336,Intermountain Rural Elec Assn,Preliminary,AC,16.415,0.056,0.000,0.000,16.471,"2,795",4,0,0,"2,799",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.043,0.000,0.000,0.000,0.043,16,0,0,0,16,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,16.458,0.056,NM,0.000,16.514,"2,811",4,0,0,"2,815",0.000,0.000,0.000,0.000,0.000
2019,12,CO,12866,Moon Lake Electric Assn Inc,Preliminary,AC,0.006,0.100,0.000,0.000,0.106,1,5,0,0,6,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.323,0.000,0.000,0.323,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.100,NM,0.000,0.106,1,5,0,0,6,0.000,0.323,0.000,0.000,0.323
2019,12,CO,15257,"Poudre Valley REA, Inc",Preliminary,DC,5.126,0.283,0.032,.,5.441,671,22,2,.,695,.,.,.,.,0.000,.,.,.,.,0,0.743,.,.,.,0.743,161,.,.,.,161,53.122,.,.,.,53.122,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.869,0.283,0.032,0.000,6.184,832,22,2,0,856,53.122,0.000,0.000,0.000,53.122
2019,12,CO,15466,Public Service Co of Colorado,Preliminary,DC,175.990,122.242,0.639,0.000,298.871,"31,475","2,308",13,0,"33,796",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,175.990,122.242,0.639,0.000,298.871,"31,475","2,308",13,0,"33,796",0.000,0.000,0.000,0.000,0.000
2019,12,CO,16603,"San Luis Valley R E C, Inc",Preliminary,AC,0.476,0.104,0.124,.,0.704,97,11,6,.,114,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.003,.,.,.,0.003,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.479,0.104,0.124,0.000,0.707,99,11,6,0,116,0.000,0.000,0.000,0.000,0.000
2019,12,CO,19499,"United Power, Inc",Preliminary,AC,26.318,0.549,0.021,0.000,26.888,"4,293",14,1,0,"4,308",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.022,0.012,0.000,0.000,0.034,8,2,0,0,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,26.340,0.561,0.021,0.000,26.922,"4,301",16,1,0,"4,318",0.000,0.000,0.000,0.000,0.000
2019,12,CO,27058,"High West Energy, Inc",Preliminary,AC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,.,.,.,0.006,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,NM,NM,0.000,0.006,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2019,12,CO,56146,"Black Hills Colorado Electric, LLC",Preliminary,DC,8.240,6.383,0.100,.,14.723,"1,141",216,1,.,"1,358",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,1.800,.,1.800,.,.,1,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.240,6.383,1.900,0.000,16.523,"1,141",216,2,0,"1,359",0.000,0.000,0.000,0.000,0.000
