YEAR,MONTH,STATE,UTILITY CODE,UTILITY NAME, RESIDENTIAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , COMMERCIAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , TOTAL PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , COMMERCIAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , INDUSTRIAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , TRANSPORTATION PHOTOVOLTAIC NET METERING CUSTOMER COUNT , TOTAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , RESIDENTIAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , COMMERCIAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  WIND ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL WIND INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL WIND INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  WIND INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION WIND INSTALLED NET METERING CAPACITY (MW) , TOTAL WIND INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL WIND NET METERING CUSTOMER COUNT , COMMERCIAL WIND NET METERING CUSTOMER COUNT , INDUSTRIAL WIND NET METERING CUSTOMER COUNT , TRANSPORTATION WIND NET METERING CUSTOMER COUNT , TOTAL WIND NET METERING CUSTOMER COUNT , RESIDENTIAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , COMMERCIAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL OTHER INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL OTHER INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  OTHER INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION OTHER INSTALLED NET METERING CAPACITY (MW) , TOTAL OTHER INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL OTHER NET METERING CUSTOMER COUNT , COMMERCIAL OTHER NET METERING CUSTOMER COUNT , INDUSTRIAL OTHER NET METERING CUSTOMER COUNT , TRANSPORTATION OTHER NET METERING CUSTOMER COUNT , TOTAL OTHER NET METERING CUSTOMER COUNT , RESIDENTIAL  TOTAL ENERGY SOLD BACK TO THE UTILITY (MWh) , COMMERCIAL  TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL TOTAL  INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL TOTAL  INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  TOTAL  INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION TOTAL  INSTALLED NET METERING CAPACITY (MW) , TOTAL  INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL TOTAL  NET METERING CUSTOMER COUNT , COMMERCIAL TOTAL  NET METERING CUSTOMER COUNT , INDUSTRIAL TOTAL  NET METERING CUSTOMER COUNT , TRANSPORTATION TOTAL  NET METERING CUSTOMER COUNT , TOTAL NET METERING CUSTOMER COUNT , RESIDENTIAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , COMMERCIAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , INDUSTRIAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , TRANSPORTATION  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , TOTAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITYFOR ALL STATES SERVED(MWh) , RESIDENTIAL INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , COMMERCIAL INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , INDUSTRIAL  INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , TRANSPORTATION INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , RESIDENTIAL NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , COMMERCIAL NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , INDUSTRIAL NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , TRANSPORTATION NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , NET METERING CUSTOMER COUNT FOR ALL STATES SERVED ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,KY,14724,Pennyrile Rural Electric Coop, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   ,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,KY,19446,Duke Energy Kentucky,,,,, -   , 0.06 , 0.44 ,,, 0.49 , 15 , 7 ,,, 22 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.058,0.436,0,0,0.494, 15 , 7 , -   , -   , 22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,KY,20130,Warren Rural Elec Coop Corp, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   ,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,KY,22053,Kentucky Power Co,,,,, -   , -   , 0.00 , -   , -   , -   , -   , 1 , -   , -   , 1 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0,0.001,0,0,0.001, -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,KY,49998,City of Berea Municipal Utility, 0.90 , 5.01 , -   , -   , 5.91 , 0.01 , 0.07 , -   , -   , 0.09 , 6 , 4 , -   , -   , 10 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0.899,5.013,0,0,5.912,0.013,0.072,0,0,0.085, 6 , 4 , -   , -   , 10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,LA,11241,Entergy Louisiana Inc,,,,, -   , 4.31 , 0.22 ,,, 4.53 , 740 , 13 ,,, 753 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,4.309,0.223,0,0,4.532, 740 , 13 , -   , -   , 753 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,LA,13478,Entergy New Orleans Inc,,,,, -   , 5.05 , 0.65 ,,, 5.70 ," 1,189 ", 17 ,,," 1,206 ",,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,5.047,0.65,0,0,5.697," 1,189 ", 17 , -   , -   ," 1,206 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,LA,17698,Southwestern Electric Power Co, -   , -   , -   , -   , -   , 2.20 , 0.20 , -   , -   , 2.41 , 403 , 12 , -   , -   , 415 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,0.00,,,,,0.00,,,,, -   ,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   ,0,0,0,0,0,2.204,0.204,0,0,2.408, 403 , 12 , -   , -   , 415 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,LA,55936,Entergy Gulf States - LA LLC,,,,, -   , 1.70 , 0.02 ,,, 1.72 , 261 , 3 ,,, 264 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,1.704,0.015,0,0,1.719, 261 , 3 , -   , -   , 264 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MA,6374,Fitchburg Gas & Elec Light Co, 2.54 , 6.95 , -   ,, 9.49 , 0.42 , 0.56 , 0.30 ,, 1.28 , 89 , 10 , 2 ,, 101 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,0,,,,0,0.002,,,,0.002, 2 ,,,, 2 ,2.542,6.952,0,0,9.494,0.42,0.557,0.302,0,1.279, 91 , 10 , 2 , -   , 103 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MA,11804,Massachusetts Electric Co,,,,, -   , 9.29 , 48.22 ,,, 57.51 ," 1,841 ", 504 ,,," 2,345 ",,,,, -   , 0 , 13 ,,, 13 , 27 , 19 ,,, 46 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0.401,0.857,,,1.258, 60 , 11 ,,, 71 ,0,0,0,0,0,9.831,61.681,0,0,71.512," 1,928 ", 534 , -   , -   ," 2,462 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MA,13206,Nantucket Electric Co,,,,, -   , 0.02 , 0.01 ,,, 0.03 , 5 , 1 ,,, 6 ,,,,, -   , 0 , 0 ,,, 0 , 1 , 2 ,,, 3 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.018,0.36,0,0,0.378, 6 , 3 , -   , -   , 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MA,20455,Western Massachusetts Elec Co,,,,, -   , 3.34 , 9.13 , 0.61 ,, 13.08 , 656 , 93 , 4 ,, 753 ,,,,, -   , 0 , 0 , 1 ,, 1 , 4 , 1 , 1 ,, 6 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0.002,0.372,,,0.374, 1 , 3 ,,, 4 ,0,0,0,0,0,3.354,9.508,1.207,0,14.069, 661 , 97 , 5 , -   , 763 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MD,1167,Baltimore Gas & Electric Co,,,,, -   , 9.84 , 15.45 ,,, 25.29 ," 2,008 ", 173 ,,," 2,181 ",,,,, -   , 0 , 0 ,,, 0 , 18 , 4 ,,, 22 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,9.854,15.505,0,0,25.359," 2,026 ", 177 , -   , -   ," 2,203 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MD,5027,Delmarva Power, -   , -   , -   , -   , -   , 1.68 , 3.97 , 1.00 , -   , 6.65 , 234 , 39 , 1 , -   , 274 , -   , -   , -   , -   , -   , 0 , 0 , -   , -   , 0 , 13 , 5 , -   , -   , 18 ,,,,,0.00,,,,,0.00,,,,, -   ,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   ,0,0,0,0,0,1.722,4.046,1,0,6.768, 247 , 44 , 1 , -   , 292 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MD,15263,The Potomac Edison Company, -   , -   ,,, -   , 2.16 , 4.35 ,,, 6.51 , 330 , 39 ,,, 369 , -   , -   ,,, -   , 0 , 0 ,,, 0 , 28 , 6 ,,, 34 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,2.255,4.371,0,0,6.626, 358 , 45 , -   , -   , 403 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MD,15270,Potomac Electric Power Co,,,,, -   , 5.06 , 8.44 ,,, 13.51 , 981 , 64 ,,," 1,045 ",,,,, -   ,, 0 ,,, 0 ,, 1 ,,, 1 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,5.064,8.443,0,0,13.507, 981 , 65 , -   , -   ," 1,046 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,ME,3266,Central Maine Power Co, 117.12 , 31.91 , -   , -   , 149.04 , 2.60 , 1.12 , -   , -   , 3.72 , 626 , 87 , -   , -   , 713 , 1 , 1 , -   , -   , 2 , 0 , 0 , -   , -   , 1 , 186 , 32 , -   , -   , 218 ,,,,,0.00,,,,,0.00,,,,, -   ,0.104,1.843,0,0,1.947,1.359,0.166,0,0,1.525, 6 , 5 , -   , -   , 11 ,118.479,34.495,0,0,152.974,4.45,1.505,0,0,5.955, 818 , 124 , -   , -   , 942 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MI,392,Alpena Power Co,,,,, -   ,, 0.01 ,,, 0.01 ,, 1 ,,, 1 ,,,,, -   , 0 ,,,, 0 , 18 ,,,, 18 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.307,0.01,0,0,0.317, 18 , 1 , -   , -   , 19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MI,3828,Cloverland Electric Co-op,,,,, -   , 0.01 , 0.01 ,,, 0.02 , 4 , 2 ,,, 6 ,,,,, -   , 0 , 0 ,,, 0 , 15 , 5 ,,, 20 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.059,0.028,0,0,0.087, 19 , 7 , -   , -   , 26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MI,4254,Consumers Energy Co,,,,, -   , 0.36 , 0.49 ,,, 0.85 , 90 , 15 ,,, 105 ,,,,, -   , 0 , 0 ,,, 0 , 79 , 13 ,,, 92 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.67,0.539,0,0,1.209, 169 , 28 , -   , -   , 197 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MI,5109,Detroit Edison Co, -   , -   , -   , -   , -   , 3.73 , 2.99 , 0.08 , -   , 6.80 , 567 , 166 , 6 , -   , 739 , -   , -   , -   , -   , -   , 0 , 0 , 0 , -   , 1 , 32 , 29 , 1 , -   , 62 ,,,,,0.00,,,,,0.00,,,,, -   ,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   ,0,0,0,0,0,3.885,3.4,0.09,0,7.375, 599 , 195 , 7 , -   , 801 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MI,9324,Indiana Michigan Power Co,,,,, -   , 0.04 , 0.02 ,,, 0.06 , 10 , 3 ,,, 13 ,,,,, -   , 0 , 0 ,,, 0 , 10 , 4 ,,, 14 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.073,0.036,0,0,0.109, 20 , 7 , -   , -   , 27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MI,19578,Upper Peninsula Power Co,,,,, -   , 0.08 , 0.01 , -   , -   , 0.09 , 26 , 1 , -   , -   , 27 ,,,,, -   , 0 , 0 , -   , -   , 0 , 20 , 1 , -   , -   , 21 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.132,0.012,0,0,0.144, 46 , 2 , -   , -   , 48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MI,20847,Wisconsin Electric Power Co,,,,, -   , 0.01 , 0.01 , -   , -   , 0.01 , 3 , 2 , -   , -   , 5 ,,,,, -   , 0 , 0 , -   , -   , 0 , 5 , 2 , -   , -   , 7 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0,0.005,0,0,0.005, -   , 2 , -   , -   , 2 ,0,0,0,0,0,0.038,0.037,0,0,0.075, 8 , 6 , -   , -   , 14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MI,20860,Wisconsin Public Service Corp, -   , -   , -   , -   , -   , 0.01 , -   , -   , -   , 0.01 , 3 , -   , -   , -   , 3 , -   , -   , -   , -   , -   , 0 , -   , -   , -   , 0 , 2 , -   , -   , -   , 2 ,,,,,0.00,,,,,0.00,,,,, -   ,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   ,0,0,0,0,0,0.013,0,0,0,0.013, 5 , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MN,5574,East Central Energy, 1.93 , -   , -   , -   , 1.93 , 0.10 , -   , -   , -   , 0.10 , 16 , -   , -   , -   , 16 , 2 , 2 , -   , -   , 4 , 0 , 0 , -   , -   , 0 , 9 , 3 , -   , -   , 12 ,,,,,0.00,,,,,0.00,,,,, -   ,0,68.398,0,0,68.398,0,0.15,0,0,0.15, -   , 1 , -   , -   , 1 ,4.26,70.501,0,0,74.761,0.223,0.2,0,0,0.423, 25 , 4 , -   , -   , 29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,MN,9417,Interstate Power and Light Co, 0.14 ,,,, 0.14 , 0.03 , 0.00 ,,, 0.03 , 6 , 1 ,,, 7 , 51 , 13 ,,, 64 , 1 , 0 , 0 ,, 1 , 18 , 6 , 1 ,, 25 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,50.691,13.093,0,0,63.784,0.628,0.18,0.02,0,0.828, 24 , 7 , 1 , -   , 32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
