Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2015,12,KS,22500,Westar Energy Inc,Final,1.174,0.933,.,.,2.107,205,48,.,.,253,.,.,.,.,0.000,0.115,0.463,.,.,0.578,28,14,.,.,42,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.289,1.396,0.000,0.000,2.685,233,62,0,0,295,0.000,0.000,0.000,0.000,0.000
2015,12,KS,99999,State Adjustment,Final,0.289,0.039,.,.,0.328,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.289,0.039,.,.,0.328,.,.,.,.,.,.,.,.,.,.
2015,12,KY,9964,Kenergy Corp,Final,0.065,.,.,.,0.065,10,.,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.065,0.000,0.000,0.000,0.065,10,0,0,0,10,0.000,0.000,0.000,0.000,0.000
2015,12,KY,10171,Kentucky Utilities Co,Final,0.640,0.148,0.000,0.000,0.788,95,18,0,0,113,0.121,1.142,0.000,0.000,1.263,0.007,0.002,0.000,0.000,0.009,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.050,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.647,0.200,0.000,0.000,0.847,98,20,0,0,118,0.121,1.142,0.000,0.000,1.263
2015,12,KY,11249,Louisville Gas & Electric Co,Final,0.712,0.325,0.000,0.000,1.037,179,27,0,0,206,0.322,0.631,0.000,0.000,0.953,0.004,0.004,0.000,0.000,0.008,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.716,0.329,0.000,0.000,1.045,181,28,0,0,209,0.322,0.631,0.000,0.000,0.953
2015,12,KY,17564,South Kentucky Rural E C C,Final,0.046,0.060,.,.,0.106,8,2,.,.,10,2.634,2.700,.,.,5.334,0.001,0.000,.,.,0.001,1,0,.,.,1,0.143,0.000,.,.,0.143,0.000,0.000,.,.,0.000,0,0,.,.,0,0.000,0.000,.,.,0.000,0.047,0.060,0.000,0.000,0.107,9,2,0,0,11,2.777,2.700,0.000,0.000,5.477
2015,12,KY,19446,Duke Energy Kentucky,Final,0.107,0.483,.,.,0.590,25,10,.,.,35,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.107,0.483,0.000,0.000,0.590,25,10,0,0,35,0.000,0.000,0.000,0.000,0.000
2015,12,KY,22053,Kentucky Power Co,Final,0.045,0.094,.,.,0.139,4,6,.,.,10,1.637,1.320,.,.,2.957,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.045,0.094,0.000,0.000,0.139,4,6,0,0,10,1.637,1.320,0.000,0.000,2.957
2015,12,KY,49998,City of Berea Municipal Utility,Final,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11,0.606,5.319,0.000,0.000,5.925,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11,0.606,5.319,0.000,0.000,5.925
2015,12,KY,99999,State Adjustment,Final,0.623,0.202,.,.,0.825,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.623,0.202,.,.,0.825,.,.,.,.,.,.,.,.,.,.
2015,12,LA,3265,Cleco Power LLC,Final,13.870,1.024,.,.,14.894,"2,368",96,.,.,"2,464",.,.,.,.,0.000,0.010,.,.,.,0.010,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.880,1.024,0.000,0.000,14.904,"2,371",96,0,0,"2,467",0.000,0.000,0.000,0.000,0.000
2015,12,LA,11241,Entergy Louisiana LLC,Final,48.028,1.421,.,.,49.449,"8,021",475,.,.,"8,496",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.025,.,.,0.025,.,1,.,.,1,.,.,.,.,0.000,48.028,1.446,0.000,0.000,49.474,"8,021",476,0,0,"8,497",0.000,0.000,0.000,0.000,0.000
2015,12,LA,13478,Entergy New Orleans Inc,Final,33.478,0.887,.,.,34.365,"6,445",33,.,.,"6,478",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,33.478,0.887,0.000,0.000,34.365,"6,445",33,0,0,"6,478",0.000,0.000,0.000,0.000,0.000
2015,12,LA,17698,Southwestern Electric Power Co,Final,7.314,0.314,0.000,0.000,7.628,"1,295",110,0,0,"1,405",290.789,8.920,0.000,0.000,299.709,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.317,0.314,0.000,0.000,7.631,"1,296",110,0,0,"1,406",290.789,8.920,0.000,0.000,299.709
2015,12,LA,99999,State Adjustment,Final,21.026,1.178,.,.,22.204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21.026,1.178,.,.,22.204,.,.,.,.,.,.,.,.,.,.
2015,12,MA,6374,Fitchburg Gas & Elec Light Co,Final,4.340,5.475,0.772,0.000,10.587,688,21,4,0,713,0.638,294.824,0.000,0.000,295.462,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,4.342,5.475,0.772,0.000,10.589,690,21,4,0,715,0.638,294.824,0.000,0.000,295.462
2015,12,MA,8774,City of Holyoke - (MA),Final,0.024,0.004,.,.,0.028,3,3,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.004,0.000,0.000,0.028,3,3,0,0,6,0.000,0.000,0.000,0.000,0.000
2015,12,MA,11804,Massachusetts Electric Co,Final,124.768,314.579,.,.,439.347,"20,095","2,296",.,.,"22,391",.,.,.,.,0.000,0.201,17.910,.,.,18.111,26,23,.,.,49,.,.,.,.,0.000,0.394,0.991,.,.,1.385,64,11,.,.,75,.,.,.,.,0.000,125.363,333.480,0.000,0.000,458.843,"20,185","2,330",0,0,"22,515",0.000,0.000,0.000,0.000,0.000
2015,12,MA,13206,Nantucket Electric Co,Final,0.078,0.010,.,.,0.088,16,1,.,.,17,.,.,.,.,0.000,0.001,0.350,.,.,0.351,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.079,0.360,0.000,0.000,0.439,17,3,0,0,20,0.000,0.000,0.000,0.000,0.000
2015,12,MA,15748,Town of Reading - (MA),Final,0.269,0.000,0.969,0.000,1.238,41,.,9,.,50,7.275,0.000,.,0.000,7.275,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.269,0.000,0.969,0.000,1.238,41,0,9,0,50,7.275,0.000,0.000,0.000,7.275
2015,12,MA,20455,Western Massachusetts Electric Company,Final,19.613,28.155,0.922,.,48.690,"3,101",182,6,.,"3,289",.,.,.,.,0.000,0.009,0.013,0.600,.,0.622,3,2,1,.,6,.,.,.,.,0.000,0.002,7.409,.,.,7.411,1,11,.,.,12,.,.,.,.,0.000,19.624,35.577,1.522,0.000,56.723,"3,105",195,7,0,"3,307",0.000,0.000,0.000,0.000,0.000
2015,12,MA,54913,NSTAR Electric Company,Final,91.889,183.095,32.045,.,307.029,"14,482","1,043",171,.,"15,696",44.711,"10,751.034",488.400,.,"11,284.145",0.201,24.276,0.661,.,25.138,29,34,2,.,65,0.766,"5,662.931",.,.,"5,663.697",0.357,3.624,2.893,.,6.874,102,19,15,.,136,0.233,996.837,.,.,997.070,92.447,210.995,35.599,0.000,339.041,"14,613","1,096",188,0,"15,897",45.710,"17,410.802",488.400,0.000,"17,944.912"
2015,12,MA,99999,State Adjustment,Final,7.236,3.716,0.408,.,11.360,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.236,3.716,0.408,.,11.360,.,.,.,.,.,.,.,.,.,.
2015,12,MD,1167,Baltimore Gas & Electric Co,Final,71.880,59.640,.,.,131.520,"11,299",380,.,.,"11,679",.,.,.,.,0.000,0.054,0.010,.,.,0.064,18,3,.,.,21,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,71.934,59.650,0.000,0.000,131.584,"11,317",383,0,0,"11,700",0.000,0.000,0.000,0.000,0.000
2015,12,MD,5027,Delmarva Power,Final,11.597,17.476,1.017,0.000,30.090,"1,096",84,2,0,"1,182",.,.,.,0.000,0.000,0.058,0.074,0.000,0.000,0.132,15,5,.,0,20,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,11.655,17.550,1.017,0.000,30.222,"1,111",89,2,0,"1,202",0.000,0.000,0.000,0.000,0.000
2015,12,MD,15263,The Potomac Edison Company,Final,17.058,8.827,8.857,.,34.742,"2,091",76,7,.,"2,174",0.000,0.000,0.000,.,0.000,0.095,0.023,.,.,0.118,28,6,.,.,34,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,17.153,8.850,8.857,0.000,34.860,"2,119",82,7,0,"2,208",0.000,0.000,0.000,0.000,0.000
2015,12,MD,15270,Potomac Electric Power Co,Final,43.630,19.245,.,.,62.875,"5,193",94,.,.,"5,287",.,.,.,.,0.000,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,43.630,19.247,0.000,0.000,62.877,"5,193",95,0,0,"5,288",0.000,0.000,0.000,0.000,0.000
2015,12,MD,99999,State Adjustment,Final,16.198,10.758,6.818,.,33.774,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16.198,10.758,6.818,.,33.774,.,.,.,.,.,.,.,.,.,.
2015,12,ME,1179,Emera Maine,Final,1.348,1.173,0.026,.,2.547,283,86,1,.,370,.,.,.,.,0.000,0.358,0.164,0.600,.,1.122,97,16,1,.,114,.,.,.,.,0.000,.,0.280,.,.,0.280,.,4,.,.,4,.,.,.,.,0.000,1.706,1.617,0.626,0.000,3.949,380,106,2,0,488,0.000,0.000,0.000,0.000,0.000
2015,12,ME,3266,Central Maine Power Co,Final,9.089,5.208,.,.,14.297,"1,686",185,.,.,"1,871",287.177,91.405,.,.,378.582,0.476,0.330,.,.,0.806,171,31,.,.,202,2.129,1.251,.,.,3.380,0.159,0.817,.,.,0.976,5,9,.,.,14,0.435,18.214,.,.,18.649,9.724,6.355,0.000,0.000,16.079,"1,862",225,0,0,"2,087",289.741,110.870,0.000,0.000,400.611
2015,12,ME,99999,State Adjustment,Final,0.295,0.005,.,.,0.300,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.295,0.005,.,.,0.300,.,.,.,.,.,.,.,.,.,.
2015,12,MI,392,Alpena Power Co,Final,.,0.010,.,.,0.010,.,2,.,.,2,.,.,.,.,0.000,0.003,.,.,.,0.003,17,.,.,.,17,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.003,0.010,0.000,0.000,0.013,17,2,0,0,19,0.000,0.000,0.000,0.000,0.000
2015,12,MI,3828,Cloverland Electric Co-op,Final,0.044,0.012,.,.,0.056,8,2,.,.,10,.,.,.,.,0.000,0.050,0.013,.,.,0.063,15,5,.,.,20,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.094,0.025,0.000,0.000,0.119,23,7,0,0,30,0.000,0.000,0.000,0.000,0.000
2015,12,MI,4254,Consumers Energy Co,Final,1.378,1.794,0.000,0.000,3.172,254,63,0,0,317,.,.,.,.,0.000,0.390,0.299,0.000,0.000,0.689,88,19,0,0,107,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.768,2.093,0.000,0.000,3.861,342,82,0,0,424,0.000,0.000,0.000,0.000,0.000
2015,12,MI,5109,DTE Electric Company,Final,6.800,4.155,0.240,0.000,11.195,"1,035",219,10,0,"1,264",.,.,.,.,0.000,0.162,0.416,0.007,0.000,0.585,33,30,1,0,64,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.962,4.571,0.247,0.000,11.780,"1,068",249,11,0,"1,328",0.000,0.000,0.000,0.000,0.000
2015,12,MI,9324,Indiana Michigan Power Co,Final,0.108,0.074,.,.,0.182,17,5,.,.,22,2.865,0.531,.,.,3.396,0.029,0.007,0.006,.,0.042,8,2,1,.,11,0.409,0.000,0.000,.,0.409,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.137,0.081,0.006,0.000,0.224,25,7,1,0,33,3.274,0.531,0.000,0.000,3.805
2015,12,MI,10704,City of Lansing - (MI),Final,0.015,0.010,.,.,0.025,6,3,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.010,0.000,0.000,0.025,6,3,0,0,9,0.000,0.000,0.000,0.000,0.000
2015,12,MI,19578,Upper Peninsula Power Company,Final,0.485,0.007,.,.,0.492,82,2,.,.,84,.,.,.,.,0.000,0.064,0.001,.,.,0.065,22,1,.,.,23,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.549,0.008,0.000,0.000,0.557,104,3,0,0,107,0.000,0.000,0.000,0.000,0.000
2015,12,MI,20847,Wisconsin Electric Power Co,Final,0.102,0.007,0.000,0.000,0.109,18,2,0,0,20,0.000,0.000,0.000,0.000,0.000,0.031,0.026,0.000,0.000,0.057,5,2,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.005,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.133,0.038,0.000,0.000,0.171,23,6,0,0,29,0.000,0.000,0.000,0.000,0.000
2015,12,MI,20860,Wisconsin Public Service Corp,Final,0.008,.,.,.,0.008,3,.,.,.,3,.,.,.,.,0.000,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.000,0.000,0.000,0.013,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000
2015,12,MI,99999,State Adjustment,Final,0.713,0.628,0.283,.,1.624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.713,0.628,0.283,.,1.624,.,.,.,.,.,.,.,.,.,.
2015,12,MN,689,Connexus Energy,Final,0.167,.,.,.,0.167,26,.,.,.,26,.,.,.,.,0.000,0.088,.,.,.,0.088,7,.,.,.,7,.,.,.,.,0.000,.,.,0.160,.,0.160,.,.,1,.,1,.,.,.,.,0.000,0.255,0.000,0.160,0.000,0.415,33,0,1,0,34,0.000,0.000,0.000,0.000,0.000
2015,12,MN,5574,East Central Energy,Final,0.196,0.048,0.000,0.000,0.244,29,6,0,0,35,0.324,0.029,0.000,0.000,0.353,0.144,0.094,0.000,0.000,0.238,7,5,0,0,12,2.425,1.588,0.000,0.000,4.013,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.340,0.142,0.000,0.000,0.482,36,11,0,0,47,2.749,1.617,0.000,0.000,4.366
2015,12,MN,12647,"ALLETE, Inc.",Final,0.557,0.394,0.002,0.000,0.953,97,32,1,0,130,0.950,2.411,0.000,0.000,3.361,0.079,0.101,0.000,0.000,0.180,8,8,0,0,16,1.646,1.576,0.000,0.000,3.222,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.636,0.495,0.002,0.000,1.133,105,40,1,0,146,2.596,3.987,0.000,0.000,6.583
2015,12,MN,13781,Northern States Power Co - Minnesota,Final,6.243,9.902,1.501,.,17.646,974,363,47,.,"1,384",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.243,9.902,1.501,0.000,17.646,974,363,47,0,"1,384",0.000,0.000,0.000,0.000,0.000
2015,12,MN,14232,Otter Tail Power Co,Final,0.067,0.119,0.000,0.000,0.186,9,8,0,0,17,0.000,0.000,0.000,0.000,0.000,0.081,0.099,0.000,0.000,0.180,3,7,0,0,10,2.386,1.110,0.000,0.000,3.496,0.000,0.035,0.000,0.000,0.035,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.148,0.253,0.000,0.000,0.401,12,16,0,0,28,2.386,1.110,0.000,0.000,3.496
2015,12,MN,16181,Rochester Public Utilities,Final,0.295,0.087,0.000,0.000,0.382,49,5,0,0,54,10.907,1.217,0.000,0.000,12.124,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.007,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.298,0.087,0.000,0.000,0.385,50,5,0,0,55,10.914,1.217,0.000,0.000,12.131
2015,12,MN,17267,Sioux Valley SW Elec Coop,Final,0.010,0.028,0.000,0.000,0.038,1,2,0,0,3,0.140,0.495,0.000,0.000,0.635,0.146,0.035,.,.,0.181,5,1,.,.,6,3.035,0.543,.,.,3.578,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.156,0.063,0.000,0.000,0.219,6,3,0,0,9,3.175,1.038,0.000,0.000,4.213
2015,12,MN,20996,Wright-Hennepin Coop Elec Assn,Final,0.070,0.002,0.000,0.000,0.072,8,1,0,0,9,2.387,0.169,0.000,0.000,2.556,0.100,0.020,0.000,0.000,0.120,6,1,0,0,7,4.850,1.279,0.000,0.000,6.129,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.170,0.022,0.000,0.000,0.192,14,2,0,0,16,7.237,1.448,0.000,0.000,8.685
2015,12,MN,25177,Dakota Electric Association,Final,0.337,0.150,.,.,0.487,40,11,.,.,51,.,.,.,.,0.000,0.110,0.095,.,.,0.205,6,4,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.447,0.245,0.000,0.000,0.692,46,15,0,0,61,0.000,0.000,0.000,0.000,0.000
2015,12,MN,99999,State Adjustment,Final,2.720,1.067,0.054,.,3.841,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.720,1.067,0.054,.,3.841,.,.,.,.,.,.,.,.,.,.
2015,12,MO,4675,Cuivre River Electric Coop Inc,Final,0.053,.,.,.,0.053,8,.,.,.,8,2.997,.,.,.,2.997,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.053,0.000,0.000,0.000,0.053,8,0,0,0,8,2.997,0.000,0.000,0.000,2.997
2015,12,MO,5860,Empire District Electric Co,Final,2.534,0.718,0.046,.,3.298,238,22,2,.,262,2.794,0.128,0.000,.,2.922,0.035,0.067,0.010,.,0.112,7,2,1,.,10,0.000,0.000,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.569,0.785,0.056,0.000,3.410,245,24,3,0,272,2.794,0.128,0.000,0.000,2.922
2015,12,MO,9231,City of Independence - (MO),Final,0.006,0.079,.,.,0.085,3,6,.,.,9,0.200,1.493,.,.,1.693,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.081,0.000,0.000,0.087,3,7,0,0,10,0.200,1.493,0.000,0.000,1.693
2015,12,MO,10000,Kansas City Power & Light Co,Final,5.283,15.314,.,.,20.597,438,685,.,.,"1,123",200.845,342.068,.,.,542.913,0.011,0.050,.,.,0.061,4,1,.,.,5,0.034,0.040,.,.,0.074,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.294,15.364,0.000,0.000,20.658,442,686,0,0,"1,128",200.879,342.108,0.000,0.000,542.987
2015,12,MO,12698,KCP&L Greater Missouri Operations Co.,Final,16.219,13.897,0.532,0.000,30.648,887,616,17,0,"1,520",669.879,213.741,1.320,0.000,884.940,0.025,0.009,0.000,0.000,0.034,11,3,0,0,14,1.575,0.115,0.000,0.000,1.690,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,16.244,13.906,0.532,0.000,30.682,898,619,17,0,"1,534",671.454,213.856,1.320,0.000,886.630
2015,12,MO,17833,City Utilities of Springfield - (MO),Final,0.127,0.072,.,.,0.199,21,5,.,.,26,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.127,0.072,0.000,0.000,0.199,21,5,0,0,26,0.000,0.000,0.000,0.000,0.000
2015,12,MO,19436,Union Electric Co - (MO),Final,21.360,32.873,.,.,54.233,"2,233","1,463",.,.,"3,696",.,.,.,.,0.000,0.048,0.018,.,.,0.066,18,6,.,.,24,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,21.408,32.891,0.000,0.000,54.299,"2,251","1,469",0,0,"3,720",0.000,0.000,0.000,0.000,0.000
2015,12,MO,99999,State Adjustment,Final,2.196,0.366,.,.,2.562,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.196,0.366,.,.,2.562,.,.,.,.,.,.,.,.,.,.
2015,12,MS,3841,Coast Electric Power Assn,Final,0.046,0.110,.,.,0.156,8,2,.,.,10,1.593,1.920,.,.,3.513,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.046,0.110,0.000,0.000,0.156,8,2,0,0,10,1.593,1.920,0.000,0.000,3.513
2015,12,MS,17647,Southern Pine Elec Power Assn,Final,0.026,0.060,.,.,0.086,3,1,.,.,4,0.758,3.080,.,.,3.838,.,.,.,.,0.000,.,.,.,.,0,.,0.000,.,.,0.000,.,0.065,.,.,0.065,.,1,.,.,1,.,.,.,.,0.000,0.026,0.125,0.000,0.000,0.151,3,2,0,0,5,0.758,3.080,0.000,0.000,3.838
2015,12,MS,99999,State Adjustment,Final,0.119,.,.,.,0.119,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.119,.,.,.,0.119,.,.,.,.,.,.,.,.,.,.
2015,12,MT,6395,Flathead Electric Coop Inc,Final,0.124,0.026,.,.,0.150,28,6,.,.,34,.,.,.,.,0.000,0.005,.,.,.,0.005,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.129,0.026,0.000,0.000,0.155,32,6,0,0,38,0.000,0.000,0.000,0.000,0.000
2015,12,MT,12692,"Missoula Electric Coop, Inc",Final,0.112,0.015,0.000,0.000,0.127,23,2,0,0,25,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.114,0.015,0.000,0.000,0.129,24,2,0,0,26,0.000,0.000,0.000,0.000,0.000
2015,12,MT,12825,NorthWestern Energy LLC - (MT),Final,4.151,2.117,0.000,0.000,6.268,"1,139",298,0,0,"1,437",0.000,0.000,0.000,0.000,0.000,0.404,0.474,0.000,0.000,0.878,78,35,0,0,113,0.000,0.000,0.000,0.000,0.000,0.018,0.070,0.000,0.000,0.088,3,2,0,0,5,0.000,0.000,0.000,0.000,0.000,4.573,2.661,0.000,0.000,7.234,"1,220",335,0,0,"1,555",0.000,0.000,0.000,0.000,0.000
2015,12,MT,19603,USBIA-Mission Valley Power,Final,0.045,.,.,.,0.045,13,.,.,.,13,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.045,0.000,0.000,0.000,0.045,13,0,0,0,13,0.000,0.000,0.000,0.000,0.000
2015,12,MT,20997,Yellowstone Valley Elec Co-op,Final,0.170,.,.,.,0.170,15,.,.,.,15,0.000,.,.,.,0.000,0.030,.,.,.,0.030,4,.,.,.,4,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.200,0.000,0.000,0.000,0.200,19,0,0,0,19,0.000,0.000,0.000,0.000,0.000
2015,12,MT,99999,State Adjustment,Final,0.569,0.134,.,.,0.703,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.569,0.134,.,.,0.703,.,.,.,.,.,.,.,.,.,.
2015,12,NC,3046,Duke Energy Progress - (NC),Final,6.527,5.004,.,.,11.531,"1,528",118,.,.,"1,646",.,.,.,.,0.000,0.002,0.010,.,.,0.012,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.529,5.014,0.000,0.000,11.543,"1,529",119,0,0,"1,648",0.000,0.000,0.000,0.000,0.000
2015,12,NC,5416,"Duke Energy Carolinas, LLC",Final,7.354,6.389,1.726,.,15.469,"1,539",132,4,.,"1,675",192.091,61.147,23.040,.,276.278,0.001,0.002,.,.,0.003,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.355,6.391,1.726,0.000,15.472,"1,540",133,4,0,"1,677",192.091,61.147,23.040,0.000,276.278
