Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2017,12,CA,19281,Turlock Irrigation District,Final,AC,9.866,0.496,22.422,.,32.784,"1,549",33,108,.,"1,690",.,.,.,.,0.000,.,.,.,.,0,.,.,2.818,.,2.818,.,.,9,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.866,0.496,25.240,0.000,35.602,"1,549",33,117,0,"1,699",0.000,0.000,0.000,0.000,0.000
2017,12,CA,99999,State Adjustment,Final,AC,71.789,65.182,2.920,.,139.891,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71.789,65.182,2.920,.,139.891,.,.,.,.,.,.,.,.,.,.
2017,12,CO,3989,City of Colorado Springs - (CO),Final,AC,2.573,4.645,.,.,7.218,776,78,.,.,854,.,.,.,.,0.000,.,.,.,.,0,0.800,5.120,.,.,5.920,438,66,.,.,504,.,.,.,.,0.000,0.002,0.006,.,.,0.008,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.375,9.771,NM,0.000,13.146,"1,215",145,0,0,"1,360",0.000,0.000,0.000,0.000,0.000
2017,12,CO,6604,City of Fort Collins - (CO),Final,DC,4.814,1.222,0.180,0.000,6.216,892,58,1,0,951,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.620,0.000,0.000,0.000,0.620,200,0,0,0,200,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,1.200,0,0,2,0,2,0.000,0.000,0.000,0.000,0.000,5.435,1.222,1.380,0.000,8.037,"1,093",58,3,0,"1,154",0.000,0.000,0.000,0.000,0.000
2017,12,CO,9336,Intermountain Rural Elec Assn,Final,AC,9.658,0.056,0.000,0.000,9.714,"1,578",4,0,0,"1,582",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.046,0.000,0.000,0.000,0.046,17,0,0,0,17,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.704,0.056,NM,0.000,9.760,"1,595",4,0,0,"1,599",0.000,0.000,0.000,0.000,0.000
2017,12,CO,12866,Moon Lake Electric Assn Inc,Final,AC,0.006,0.100,0.000,0.000,0.106,1,5,0,0,6,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.302,0.000,0.000,0.302,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.100,NM,0.000,0.106,1,5,0,0,6,0.000,0.302,0.000,0.000,0.302
2017,12,CO,15257,"Poudre Valley REA, Inc",Final,DC,2.847,0.193,0.098,.,3.138,398,17,5,.,420,.,.,.,.,0.000,.,.,.,.,0,0.740,.,.,.,0.740,159,.,.,.,159,63.866,.,.,.,63.866,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.587,0.193,0.098,0.000,3.878,557,17,5,0,579,63.866,0.000,0.000,0.000,63.866
2017,12,CO,15466,Public Service Co of Colorado,Final,DC,170.810,119.388,0.639,.,290.837,"30,545","2,285",13,.,"32,843",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,170.810,119.388,0.639,0.000,290.837,"30,545","2,285",13,0,"32,843",0.000,0.000,0.000,0.000,0.000
2017,12,CO,16603,"San Luis Valley R E C, Inc",Final,AC,0.323,0.104,0.030,.,0.457,75,11,2,.,88,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.003,.,.,.,0.003,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.326,0.104,0.030,0.000,0.460,77,11,2,0,90,0.000,0.000,0.000,0.000,0.000
2017,12,CO,19499,"United Power, Inc",Final,AC,13.431,0.389,0.021,.,13.841,"2,197",13,1,.,"2,211",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.022,0.012,0.000,.,0.034,8,2,0,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.453,0.401,0.021,0.000,13.875,"2,205",15,1,0,"2,221",0.000,0.000,0.000,0.000,0.000
2017,12,CO,27058,"High West Energy, Inc",Final,AC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,.,.,.,0.006,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,NM,NM,0.000,0.006,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2017,12,CO,56146,Black Hills/Colorado Elec.Util,Final,DC,7.537,6.013,0.100,.,13.650,"1,043",199,1,.,"1,243",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.000,1.800,.,1.800,0,0,1,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.537,6.013,1.900,0.000,15.450,"1,043",199,2,0,"1,244",0.000,0.000,0.000,0.000,0.000
2017,12,CO,99999,State Adjustment,Final,AC,25.422,4.367,NM,.,29.950,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25.422,4.367,NM,.,29.950,.,.,.,.,.,.,.,.,.,.
2017,12,CT,4176,Connecticut Light & Power Co,Final,AC,151.223,93.483,12.165,0.000,256.871,"21,660","1,020",41,0,"22,721",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,17.986,0.000,0.000,17.986,0,104,0,0,104,0.000,0.000,0.000,0.000,0.000,0.089,0.025,0.000,0.000,0.114,18,5,0,0,23,0.000,0.000,0.000,0.000,0.000,0.152,19.042,6.805,0.000,25.999,16,46,12,0,74,0.000,0.000,0.000,0.000,0.000,151.464,130.536,18.970,0.000,300.970,"21,694","1,175",53,0,"22,922",0.000,0.000,0.000,0.000,0.000
2017,12,CT,7716,Groton Dept of Utilities - (CT),Final,AC,4.081,0.071,.,.,4.152,801,5,.,.,806,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,86.375,1.227,.,.,87.602,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.081,0.071,NM,0.000,4.152,801,5,0,0,806,86.375,1.227,0.000,0.000,87.602
2017,12,CT,19497,United Illuminating Co,Final,AC,40.633,24.580,2.490,.,67.703,"6,537",174,19,.,"6,730",0.086,.,.,.,0.086,6,.,.,.,6,.,1.502,.,.,1.502,.,2,.,.,2,"1,186.440",455.040,55.740,.,"1,697.220",.,0.130,.,.,0.130,.,2,.,.,2,.,4.640,.,.,4.640,.,5.888,.,.,5.888,.,13,.,.,13,.,669.360,.,.,669.360,40.633,32.100,2.490,0.000,75.223,"6,537",191,19,0,"6,747","1,186.440","1,129.040",55.740,0.000,"2,371.220"
2017,12,CT,20038,Town of Wallingford - (CT),Final,AC,0.044,0.452,0.000,0.000,0.496,7,4,0,0,11,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.467,14.875,0.000,0.000,16.342,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.044,0.452,NM,0.000,0.496,7,4,0,0,11,1.467,14.875,0.000,0.000,16.342
2017,12,CT,99999,State Adjustment,Final,AC,0.079,0.208,.,.,0.287,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.079,0.208,.,.,0.287,.,.,.,.,.,.,.,.,.,.
2017,12,DC,15270,Potomac Electric Power Co,Final,AC,16.114,21.405,.,.,37.519,"3,301",318,.,.,"3,619",.,.,.,.,0.000,.,.,.,.,0,0.014,0.149,.,.,0.163,1,3,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,16.128,21.554,NM,0.000,37.682,"3,302",321,0,0,"3,623",0.000,0.000,0.000,0.000,0.000
2017,12,DC,99999,State Adjustment,Final,AC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12,DE,5027,Delmarva Power,Final,AC,33.349,17.500,2.161,0.000,53.010,"4,469",264,10,0,"4,743",.,.,.,0.000,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.007,0.000,0.000,0.031,5,3,0,0,8,.,.,.,.,0.000,0.000,0.500,0.000,0.000,0.500,0,1,0,0,1,.,.,.,.,0.000,33.373,18.007,2.161,0.000,53.541,"4,474",268,10,0,"4,752",0.000,0.000,0.000,0.000,0.000
2017,12,DE,5070,Delaware Electric Cooperative,Final,DC,10.366,4.701,.,.,15.067,"1,315",61,.,.,"1,376",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.050,.,.,0.071,8,1,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,10.387,4.751,NM,0.000,15.138,"1,323",62,0,0,"1,385",0.000,0.000,0.000,0.000,0.000
2017,12,DE,5335,City of Dover - (DE),Final,AC,1.455,1.868,0.000,0.000,3.323,179,27,0,0,206,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.455,1.868,NM,0.000,3.323,179,27,0,0,206,0.000,0.000,0.000,0.000,0.000
2017,12,DE,13519,City of Newark - (DE),Final,AC,0.330,0.082,0.143,.,0.555,95,5,7,.,107,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.500,.,.,0.500,.,1,.,.,1,.,.,.,.,0.000,0.330,0.582,0.143,0.000,1.055,95,6,7,0,108,0.000,0.000,0.000,0.000,0.000
2017,12,DE,99999,State Adjustment,Final,AC,2.222,0.545,0.886,.,3.653,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.222,0.545,0.886,.,3.653,.,.,.,.,.,.,.,.,.,.
2017,12,FL,6452,Florida Power & Light Co,Final,AC,41.254,25.314,1.228,0.000,67.796,"6,671",829,15,0,"7,515",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,"2,063.513",667.889,3.791,0.000,"2,735.193",0.007,0.050,0.000,0.000,0.057,3,7,0,0,10,0.158,0.050,0.000,0.000,0.208,0.000,0.750,5.199,0.000,5.949,0,1,3,0,4,0.000,0.000,91.200,0.000,91.200,41.261,26.114,6.427,0.000,73.802,"6,674",837,18,0,"7,529","2,063.671",667.939,94.991,0.000,"2,826.601"
2017,12,FL,6455,"Duke Energy Florida, LLC",Final,AC,41.926,12.606,3.927,.,58.459,"7,071",387,12,.,"7,470",.,0.204,.,.,0.204,.,2,.,.,2,.,.,.,.,0.000,.,.,.,.,0,"2,392.000",297.000,118.000,.,"2,807.000",0.011,0.001,0.000,.,0.012,5,1,0,.,6,0.146,0.000,0.000,.,0.146,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,41.937,12.607,3.927,0.000,58.471,"7,076",388,12,0,"7,476","2,392.146",297.000,118.000,0.000,"2,807.146"
2017,12,FL,6457,Florida Public Utilities Co,Final,AC,0.664,0.000,0.000,0.000,0.664,111,0,0,0,111,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.664,NM,NM,0.000,0.664,111,0,0,0,111,0.000,0.000,0.000,0.000,0.000
2017,12,FL,7801,Gulf Power Co,Final,AC,4.625,0.585,.,.,5.210,771,113,.,.,884,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,239.027,22.934,.,.,261.961,0.002,0.012,.,.,0.014,1,5,.,.,6,0.000,0.586,.,.,0.586,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.627,0.597,NM,0.000,5.224,772,118,0,0,890,239.027,23.520,0.000,0.000,262.547
2017,12,FL,9617,JEA,Final,DC,8.363,1.489,.,.,9.852,"1,144",82,.,.,"1,226",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,379.318,33.278,.,.,412.596,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.363,1.489,NM,0.000,9.852,"1,144",82,0,0,"1,226",379.318,33.278,0.000,0.000,412.596
2017,12,FL,18454,Tampa Electric Co,Final,DC,13.073,5.496,0.564,.,19.133,"1,721",119,3,.,"1,843",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,359.709,144.135,11.667,.,515.511,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.050,.,.,0.050,.,1,.,.,1,.,0.000,.,.,0.000,13.073,5.546,0.564,0.000,19.183,"1,721",120,3,0,"1,844",359.709,144.135,11.667,0.000,515.511
2017,12,FL,99999,State Adjustment,Final,AC,25.479,12.335,0.152,.,37.966,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25.479,12.335,0.152,.,37.966,.,.,.,.,.,.,.,.,.,.
2017,12,GA,3916,Cobb Electric Membership Corp,Final,AC,0.384,0.259,.,.,0.643,60,10,.,.,70,.,.,.,.,0.000,.,.,.,.,0,0.375,.,.,.,0.375,125,.,.,.,125,38.690,0.771,.,.,39.461,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.759,0.259,NM,0.000,1.018,185,10,0,0,195,38.690,0.771,0.000,0.000,39.461
2017,12,GA,9601,Jackson Electric Member Corp - (GA),Final,DC,0.257,0.398,.,.,0.655,41,3,.,.,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,9.839,0.729,.,.,10.568,0.257,0.398,NM,0.000,0.655,41,3,0,0,44,9.839,0.729,0.000,0.000,10.568
2017,12,GA,99999,State Adjustment,Final,AC,NM,NM,NM,.,NM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NM,NM,NM,.,NM,.,.,.,.,.,.,.,.,.,.
2017,12,HI,8287,Hawaii Electric Light Co Inc,Final,AC,58.019,17.728,1.466,.,77.213,"11,067",623,32,.,"11,722",0.592,0.007,0.003,.,0.602,117,2,1,.,120,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.052,0.016,0.167,.,0.235,15,2,3,.,20,.,.,.,.,0.000,.,.,0.049,.,0.049,.,.,1,.,1,.,.,.,.,0.000,58.071,17.744,1.682,0.000,77.497,"11,082",625,36,0,"11,743",0.000,0.000,0.000,0.000,0.000
2017,12,HI,10071,Kauai Island Utility Cooperative,Final,AC,14.830,8.797,0.000,0.000,23.627,"3,751",322,0,0,"4,073",0.778,0.000,0.000,0.000,0.778,193,0,0,0,193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,"1,034.759",395.647,0.000,0.000,"1,430.406",0.008,0.001,0.000,0.000,0.009,5,1,0,0,6,0.313,0.000,0.000,0.000,0.313,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,14.838,8.798,NM,0.000,23.636,"3,756",323,0,0,"4,079","1,035.072",395.647,0.000,0.000,"1,430.719"
2017,12,HI,11843,Maui Electric Co Ltd,Final,AC,60.551,24.973,.,.,85.524,"10,640",848,.,.,"11,488",0.211,0.053,.,.,0.264,34,2,.,.,36,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.057,.,.,0.078,6,5,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,60.572,25.030,NM,0.000,85.602,"10,646",853,0,0,"11,499",0.000,0.000,0.000,0.000,0.000
2017,12,HI,19547,Hawaiian Electric Co Inc,Final,AC,223.325,55.024,.,.,278.349,"46,343","1,470",.,.,"47,813",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,223.326,55.048,NM,0.000,278.374,"46,345","1,473",0,0,"47,818",0.000,0.000,0.000,0.000,0.000
2017,12,HI,99999,State Adjustment,Final,AC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12,IA,9417,Interstate Power and Light Co,Final,AC,12.429,31.450,0.300,0.000,44.179,"1,601","1,149",9,0,"2,759",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,2.285,9.242,0.000,0.000,11.527,0.333,2.639,0.160,0.000,3.132,40,78,2,.,120,0.000,4.271,0.000,0.000,4.271,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.762,34.089,0.460,0.000,47.311,"1,641","1,227",11,0,"2,879",2.285,13.513,0.000,0.000,15.798
2017,12,IA,12341,MidAmerican Energy Co,Final,AC,2.310,4.588,0.173,.,7.071,317,154,3,.,474,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,4.542,9.227,0.000,.,13.769,0.445,1.102,0.006,.,1.553,48,26,1,.,75,6.125,2.914,0.000,.,9.039,.,.,2.290,.,2.290,.,.,2,.,2,.,.,0.000,.,0.000,2.755,5.690,2.469,0.000,10.914,365,180,6,0,551,10.667,12.141,0.000,0.000,22.808
2017,12,IA,99999,State Adjustment,Final,AC,6.364,3.847,1.088,.,11.299,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.364,3.847,1.088,.,11.299,.,.,.,.,.,.,.,.,.,.
2017,12,ID,9187,City of Idaho Falls - (ID),Final,AC,0.031,0.084,0.000,0.000,0.115,8,4,0,0,12,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.001,0.000,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.002,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.031,0.086,NM,0.000,0.117,8,5,0,0,13,0.001,0.000,0.000,0.000,0.001
2017,12,ID,9191,Idaho Power Co,Final,DC,10.279,2.630,0.160,0.000,13.069,"1,579",139,7,0,"1,725",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.189,0.030,0.040,0.000,0.259,42,5,1,.,48,.,.,.,.,0.000,0.061,0.085,0.000,0.000,0.146,6,4,.,.,10,.,.,.,.,0.000,10.529,2.745,0.200,0.000,13.474,"1,627",148,8,0,"1,783",0.000,0.000,0.000,0.000,0.000
2017,12,ID,10454,Kootenai Electric Cooperative,Final,DC,0.098,.,.,.,0.098,18,.,.,.,18,.,.,.,.,0.000,.,.,.,.,0,0.052,.,.,.,0.052,18,.,.,.,18,0.100,.,.,.,0.000,0.018,.,.,.,0.018,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.168,NM,NM,0.000,0.168,41,0,0,0,41,0.100,0.000,0.000,0.000,0.100
2017,12,ID,11273,Lower Valley Energy Inc,Final,AC,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,NM,NM,0.000,0.024,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2017,12,ID,14354,PacifiCorp,Final,DC,1.789,0.396,0.000,0.000,2.185,273,21,0,0,294,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.215,0.057,0.000,0.000,0.272,62,8,0,0,70,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,.,.,.,.,0.000,2.012,0.453,NM,0.000,2.465,337,29,0,0,366,0.000,0.000,0.000,0.000,0.000
2017,12,ID,20169,Avista Corp,Final,AC,0.202,0.244,0.000,0.000,0.446,40,15,0,0,55,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.013,0.002,0.000,0.000,0.015,4,1,0,0,5,.,.,0.000,0.000,0.000,0.009,0.065,0.000,0.000,0.074,2,1,0,0,3,.,.,.,.,0.000,0.224,0.311,NM,0.000,0.535,46,17,0,0,63,0.000,0.000,0.000,0.000,0.000
2017,12,ID,99999,State Adjustment,Final,AC,0.121,NM,.,.,0.142,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.121,NM,.,.,0.142,.,.,.,.,.,.,.,.,.,.
2017,12,IL,4110,Commonwealth Edison Co,Final,AC,5.794,9.797,.,.,15.591,952,157,.,.,"1,109",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.287,2.553,.,.,2.840,39,12,.,.,51,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.081,12.350,NM,0.000,18.431,991,169,0,0,"1,160",0.000,0.000,0.000,0.000,0.000
2017,12,IL,12341,MidAmerican Energy Co,Final,AC,0.078,0.675,.,.,0.753,15,8,.,.,23,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.015,0.000,.,.,0.015,0.002,0.620,.,.,0.622,1,2,.,.,3,0.000,0.000,.,.,0.000,.,1.200,.,.,1.200,.,1,.,.,1,.,0.000,.,.,0.000,0.080,2.495,NM,0.000,2.575,16,11,0,0,27,0.015,0.000,0.000,0.000,0.015
2017,12,IL,13032,Mt Carmel Public Utility Co,Final,AC,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.451,0.040,0.000,0.000,0.491,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.010,NM,0.000,0.025,3,1,0,0,4,0.451,0.040,0.000,0.000,0.491
2017,12,IL,56697,Ameren Illinois Company,Final,AC,6.027,3.862,.,.,9.889,730,182,.,.,912,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.365,0.123,.,.,0.488,74,21,.,.,95,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.392,3.985,NM,0.000,10.377,804,203,0,0,"1,007",0.000,0.000,0.000,0.000,0.000
2017,12,IL,99999,State Adjustment,Final,AC,3.496,2.166,NM,.,5.662,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.496,2.166,NM,.,5.662,.,.,.,.,.,.,.,.,.,.
2017,12,IN,9273,Indianapolis Power & Light Co,Final,AC,0.923,1.392,.,.,2.315,155,17,.,.,172,0.000,0.000,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,19.903,1.517,.,.,21.420,.,0.050,.,.,0.050,.,1,.,.,1,.,0.400,.,.,0.400,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.923,1.442,NM,0.000,2.365,155,18,0,0,173,19.903,1.917,0.000,0.000,21.820
